31,Hotel,3581232.304171517,3863229.226860122,2282953.8199601723,2250648.067185635
33,Condo,1190791.4927328483,1245479.9485096352,480816.0111342029,454284.6900051836
35,Timeshare,681247.9763254307,694653.0851081264,161084.19076711914,158728.43579482823
37,Rental house,805128.5534795584,889061.0725125368,147929.79468511906,147759.05349228915
40,Bed & breakfast,87610.8699127744,94589.85664209674,29547.19085925952,24261.450367185378
