10,Oahu,5862357.577556011,3217740.281575289,2644617.295980479,6154248.09396865,3513070.170925759,2641177.9229966304
11,Kauai,1389300.423018269,1209338.3775539068,179962.04546429307,1370028.606503551,1211259.8041123922,158768.80239238843
13,Maui,2914912.070158249,2432853.608284853,482058.4618737309,3059904.7492884723,2609797.643722655,450107.1055661471
14,Molokai,58885.48991183074,42440.65348694912,16444.836424881498,63034.6678718429,44304.32036486336,18730.34750698147
15,Lanai,75010.30561441535,54310.07301783172,20700.232596583417,84102.95976047328,58799.10883692958,25303.850923547532
16,Hawaii Island,1706217.780854827,1291109.4603918977,415108.32046294026,1763904.0234220054,1361151.1317477247,402752.8916759212
